project_id,note_id,date,author,note_type,content,photos_attached,weather,temp_high,temp_low
PRJ-2020-203,9439c5fc,2021-04-01,M. Chen,Daily Report,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,0,Clear,67,64
PRJ-2020-203,efb7ddb7,2021-04-02,R. Williams,Safety Log,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: critical - recovery plan in place. RFIs pending: 9.",3,Clear,75,55
PRJ-2020-203,9e29cc98,04/05/2021,M. Chen,Coordination Note,Installed 184 diffusers on floor 1. Rework required grid C-4. Inspections needed: none.,1,Hot,57,50
PRJ-2020-203,fbc19eb8,2021-04-07,K. Thompson,Inspection Note,Received delivery of copper piping - 127 units. Short 2 boxes - claim filed. Staged at loading dock.,5,Rain,95,45
PRJ-2020-203,57e50d90,2021-04-13,R. Williams,Issue Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: 3 days behind. RFIs pending: 5.",3,Hot,83,65
PRJ-2020-203,ef995864,2021-04-14,K. Thompson,Safety Log,Installed 156 VAV boxes on floor 1. Minor punch items noted. Inspections needed: pressure test Monday.,0,Rain,68,60
PRJ-2020-203,e9976d70,2021-04-16,R. Williams,Coordination Note,Met with fire protection foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,0,Clear,88,74
PRJ-2020-203,09564f34,2021-04-20,K. Thompson,Coordination Note,Received delivery of RTU - 41 units. Short 2 boxes - claim filed. Staged at mechanical room.,5,Hot,62,65
PRJ-2020-203,0581c92c,2021-04-21,R. Williams,Inspection Note,Received delivery of insulation - 38 units. All accounted for. Staged at floor 3 staging.,0,Clear,89,66
PRJ-2020-203,260c3fc9,2021-04-22,R. Williams,Inspection Note,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: FP to adjust sprinkler head locations,1,Cold,90,48
PRJ-2020-203,42aaa543,2021-04-23,J. Martinez,Inspection Note,Received delivery of RTU - 158 units. All accounted for. Staged at mechanical room.,3,Hot,87,60
PRJ-2020-203,483a3730,2021-04-27,K. Thompson,Inspection Note,"GC weekly meeting - discussed safety incident review, upcoming inspections, manpower. Schedule status: on track. RFIs pending: 15.",2,Cold,80,48
PRJ-2020-203,a3eaec0f,2021-04-28,R. Williams,Daily Report,Equipment startup for Chiller. Minor vibration issue - balancing tomorrow. Punch list items: none.,2,Cold,60,46
PRJ-2020-203,0596894a,2021-04-30,M. Chen,Inspection Note,Working in mechanical room - 94% complete this zone. Remaining: insulation and startup.,4,Cloudy,76,48
PRJ-2020-203,1f86dc8f,2021-05-03,K. Thompson,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 8.",5,Cold,73,53
PRJ-2020-203,6a9b8384,2021-05-04,J. Martinez,Issue Log,Material issue encountered: field conditions don't match drawings. Resolution: Resolved on site with GC. Impact: none.,2,Cloudy,93,44
PRJ-2020-203,6086b1c9,05/07/2021,M. Chen,Coordination Note,Received delivery of VAV boxes - 148 units. Short 2 boxes - claim filed. Staged at laydown area A.,3,Cloudy,96,48
PRJ-2020-203,31dde818,2021-05-10,J. Martinez,Inspection Note,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: none.,5,Cloudy,86,60
PRJ-2020-203,497f01de,2021-05-12,R. Williams,Safety Log,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,5,Cloudy,97,73
PRJ-2020-203,92e64b2b,05/19/2021,M. Chen,Safety Log,TAB contractor on site - balancing VAV system floor 2. Initial readings: CFM within 5% of design. Adjustments: sheave change AHU.,3,Clear,86,44
PRJ-2020-203,87f0f5b8,2021-05-21,K. Thompson,Inspection Note,Received delivery of copper piping - 119 units. Matched PO. Staged at floor 3 staging.,0,Cold,87,54
PRJ-2020-203,ec60887b,2021-05-25,R. Williams,Inspection Note,Material issue encountered: wrong size fittings delivered. Resolution: RFI submitted. Impact: 1 day delay.,2,Cold,91,49
PRJ-2020-203,205ba331,5/26/21,R. Williams,Inspection Note,Received delivery of insulation - 176 units. Matched PO. Staged at laydown area A.,4,Rain,66,71
PRJ-2020-203,52994d62,2021-05-27,M. Chen,Daily Report,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 6 workers on site. Focus today: startup AHU-2. Ahead of plan.",4,Rain,56,70
PRJ-2020-203,cd790ed0,2021-05-28,K. Thompson,Coordination Note,TAB contractor on site - balancing exhaust system. Initial readings: all zones balanced. Adjustments: none required.,0,Clear,55,53
PRJ-2020-203,48e209c9,2021-05-31,K. Thompson,Coordination Note,Working in Zone 3 - 60% complete this zone. Remaining: diffusers and connections.,0,Cloudy,61,60
PRJ-2020-203,1e3f29e1,2021-06-02,K. Thompson,Issue Log,TAB contractor on site - balancing FCU loop. Initial readings: static pressure high. Adjustments: none required.,2,Hot,69,62
PRJ-2020-203,6dbcc802,2021-06-03,J. Martinez,Safety Log,Equipment startup for RTU-1. Delayed - controls not ready. Punch list items: sensor calibration.,1,Rain,78,44
PRJ-2020-203,3198a4dd,2021-06-04,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Ran refrigerant lines to condensers.,3,Clear,79,53
PRJ-2020-203,a4aabcb7,2021-06-07,M. Chen,Inspection Note,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: sensor calibration.,2,Cold,66,45
PRJ-2020-203,b4403921,2021-06-08,K. Thompson,Coordination Note,Working in floors 4-6 - 85% complete this zone. Remaining: final connections.,3,Hot,77,44
PRJ-2020-203,a253849a,2021-06-09,M. Chen,Daily Report,Equipment startup for Chiller. Delayed - controls not ready. Punch list items: damper actuator adjustment.,0,Cold,85,44
PRJ-2020-203,8f9213b9,2021-06-10,R. Williams,Issue Log,"Crew arrived 0630. Weather: Cold, 35°F. 5 workers on site. Focus today: insulation west side. Behind schedule due to material delay.",4,Cloudy,84,64
PRJ-2020-203,efe1c73f,2021-06-14,M. Chen,Safety Log,TAB contractor on site - balancing FCU loop. Initial readings: static pressure high. Adjustments: VFD reprogramming.,0,Cloudy,57,37
PRJ-2020-203,86f6a064,2021-06-15,J. Martinez,Daily Report,Working in mechanical room - 86% complete this zone. Remaining: final connections.,2,Cloudy,94,42
PRJ-2020-203,e0f8f8b3,2021-06-16,K. Thompson,Safety Log,Equipment startup for RTU-1. Successful - all parameters normal. Punch list items: none.,0,Rain,64,72
PRJ-2020-203,d5503fda,2021-06-17,K. Thompson,Issue Log,Installed 30 diffusers on floor 1. Rework required grid C-4. Inspections needed: pressure test Monday.,3,Clear,85,75
PRJ-2020-203,a26c81b1,2021-06-18,K. Thompson,Safety Log,Installed 10 LF of duct on floor 1. Passed QC inspection. Inspections needed: none.,1,Cold,66,36
PRJ-2020-203,9e5137df,2021-06-21,M. Chen,Issue Log,Working in penthouse - 83% complete this zone. Remaining: final connections.,3,Clear,67,41
PRJ-2020-203,725d226c,2021-06-23,R. Williams,Safety Log,Working in floors 4-6 - 76% complete this zone. Remaining: final connections.,4,Cloudy,70,49
PRJ-2020-203,ab61e484,2021-06-24,M. Chen,Daily Report,Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Ran refrigerant lines to condensers.,0,Cloudy,55,44
PRJ-2020-203,be913e75,2021-06-25,R. Williams,Daily Report,Safety meeting held at start of shift - topic: fall protection. All PPE verified. Completed piping pressure test - passed.,5,Cold,78,47
PRJ-2020-203,d628ded8,06/29/2021,M. Chen,Safety Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Continued ductwork installation per plan.,4,Hot,56,44
PRJ-2020-203,eb8b0768,2021-06-30,J. Martinez,Inspection Note,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,1,Clear,89,56
PRJ-2020-203,e065e1fb,2021-07-01,J. Martinez,Issue Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: VFD reprogramming.,2,Cold,72,66
PRJ-2020-203,49006e91,07/02/2021,J. Martinez,Coordination Note,Working in mechanical room - 40% complete this zone. Remaining: diffusers and connections.,1,Clear,100,75
PRJ-2020-203,c40deacc,2021-07-05,J. Martinez,Safety Log,Met with electrical foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: HVAC to relocate diffuser 6 inches east,4,Rain,64,51
PRJ-2020-203,d838e1c9,2021-07-06,K. Thompson,Safety Log,"Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Set 3 VAV boxes, awaiting controls.",1,Cloudy,93,45
PRJ-2020-203,a5fcd077,07/07/2021,K. Thompson,Issue Log,Met with electrical foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,4,Cold,74,52
PRJ-2020-203,3df217b3,2021-07-08,K. Thompson,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 2.",3,Rain,79,41
PRJ-2020-203,752caa6c,2021-07-09,K. Thompson,Inspection Note,Installed 122 pipe hangers on floor 1. Minor punch items noted. Inspections needed: rough-in Friday.,4,Rain,75,52
PRJ-2020-203,fb779629,2021-07-12,R. Williams,Safety Log,Equipment startup for FCU bank west. Delayed - controls not ready. Punch list items: damper actuator adjustment.,5,Cold,83,44
PRJ-2020-203,594b1592,2021-07-14,M. Chen,Coordination Note,Equipment startup for RTU-1. Minor vibration issue - balancing tomorrow. Punch list items: 3 minor items.,2,Clear,84,35
PRJ-2020-203,3b3dd066,2021-07-16,K. Thompson,Issue Log,Safety meeting held at start of shift - topic: ladder safety. All PPE verified. Ran refrigerant lines to condensers.,0,Rain,100,42
PRJ-2020-203,adead99d,2021-07-20,M. Chen,Daily Report,TAB contractor on site - balancing AHU-1 supply. Initial readings: flow low on 3 boxes. Adjustments: VFD reprogramming.,4,Cold,74,36
PRJ-2020-203,5cb08c05,2021-07-21,M. Chen,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: ahead 2 days. RFIs pending: 2.",5,Cloudy,94,65
PRJ-2020-203,fe3c50a8,2021-07-22,R. Williams,Daily Report,Installed 152 VAV boxes on floor 1. Passed QC inspection. Inspections needed: none.,2,Cloudy,57,42
PRJ-2020-203,5efb5741,2021-07-23,R. Williams,Daily Report,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Continued ductwork installation per plan.,3,Rain,90,64
PRJ-2020-203,407f1725,2021-07-28,K. Thompson,Safety Log,"GC weekly meeting - discussed change orders, RFI backlog, coordination. Schedule status: ahead 2 days. RFIs pending: 4.",1,Hot,85,56
PRJ-2020-203,9cc85604,2021-07-30,J. Martinez,Daily Report,"Crew arrived 0630. Weather: Clear, 72°F. 8 workers on site. Focus today: TAB work zones 1-4. Inspection passed.",5,Cloudy,84,48
PRJ-2020-203,cd6e5712,2021-08-02,J. Martinez,Safety Log,Met with drywall foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,3,Rain,78,55
PRJ-2020-203,127a43fa,2021-08-03,R. Williams,Safety Log,Equipment startup for FCU bank west. Minor vibration issue - balancing tomorrow. Punch list items: damper actuator adjustment.,3,Cloudy,62,59
PRJ-2020-203,277d2d0a,2021-08-04,R. Williams,Issue Log,Received delivery of sheet metal - 150 units. Short 2 boxes - claim filed. Staged at loading dock.,5,Cold,59,39
PRJ-2020-203,ca351a55,2021-08-05,M. Chen,Issue Log,Equipment startup for AHU-2. Delayed - controls not ready. Punch list items: sensor calibration.,1,Cloudy,74,56
PRJ-2020-203,42414e58,2021-08-06,R. Williams,Issue Log,Crew arrived 0630. Weather: Rain - indoor work only. 15 workers on site. Focus today: piping rough-in mechanical room. Waiting on RFI response to proceed.,3,Clear,61,55
PRJ-2020-203,8f9a6b8b,2021-08-09,J. Martinez,Issue Log,Installed 128 diffusers on floor 1. Rework required grid C-4. Inspections needed: pressure test Monday.,3,Hot,70,35
PRJ-2020-203,aff3060a,8/11/21,K. Thompson,Safety Log,Equipment startup for Chiller. Successful - all parameters normal. Punch list items: sensor calibration.,4,Hot,55,47
PRJ-2020-203,49345e71,2021-08-12,J. Martinez,Coordination Note,Access issue encountered: ceiling access restricted by other trade. Resolution: RFI submitted. Impact: cost impact TBD.,3,Clear,68,64
PRJ-2020-203,92c8b208,2021-08-13,R. Williams,Inspection Note,TAB contractor on site - balancing AHU-1 supply. Initial readings: static pressure high. Adjustments: damper repositioning.,3,Hot,72,52
PRJ-2020-203,2d1f681c,2021-08-16,R. Williams,Safety Log,Design discrepancy encountered: wrong size fittings delivered. Resolution: Workaround implemented. Impact: cost impact TBD.,5,Clear,79,60
PRJ-2020-203,e0d97ccf,2021-08-18,M. Chen,Coordination Note,Received delivery of RTU - 112 units. All accounted for. Staged at floor 3 staging.,4,Cloudy,65,53
PRJ-2020-203,c67a24d2,2021-08-20,K. Thompson,Coordination Note,Safety meeting held at start of shift - topic: confined space entry. All PPE verified. Continued ductwork installation per plan.,1,Cold,72,44
PRJ-2020-203,86236415,2021-08-23,J. Martinez,Safety Log,TAB contractor on site - balancing AHU-1 supply. Initial readings: all zones balanced. Adjustments: damper repositioning.,4,Cloudy,75,53
PRJ-2020-203,3e34b4ac,2021-08-25,R. Williams,Coordination Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: 3 days behind. RFIs pending: 10.",1,Cloudy,58,38
PRJ-2020-203,615d8e07,2021-08-31,J. Martinez,Safety Log,TAB contractor on site - balancing FCU loop. Initial readings: CFM within 5% of design. Adjustments: sheave change AHU.,3,Rain,64,40
PRJ-2020-203,3aa8fc6b,2021-09-01,J. Martinez,Issue Log,"Safety meeting held at start of shift - topic: hot work permits. All PPE verified. Set 3 VAV boxes, awaiting controls.",0,Rain,97,73
PRJ-2020-203,16e1207d,2021-09-02,R. Williams,Daily Report,Met with fire protection foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: Awaiting revised drawings,2,Rain,98,56
PRJ-2020-203,abf2b951,2021-09-06,R. Williams,Daily Report,"Crew arrived 0700. Weather: Cold, 35°F. 9 workers on site. Focus today: controls wiring. Good progress.",1,Clear,69,59
PRJ-2020-203,d5eedb1a,2021-09-07,K. Thompson,Daily Report,Met with drywall foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,4,Rain,83,59
PRJ-2020-203,e34c71db,2021-09-08,K. Thompson,Safety Log,Received delivery of RTU - 182 units. Short 2 boxes - claim filed. Staged at laydown area A.,5,Hot,95,54
PRJ-2020-203,0dcaf075,2021-09-09,M. Chen,Coordination Note,Met with plumbing foreman re: coordination. Agreed on sequence for ceiling close-in. Action items: FP to adjust sprinkler head locations,4,Cold,83,46
PRJ-2020-203,439b3004,2021-09-13,J. Martinez,Issue Log,Equipment startup for FCU bank west. Delayed - controls not ready. Punch list items: none.,3,Cloudy,100,46
PRJ-2020-203,089aa0d7,2021-09-14,R. Williams,Daily Report,Access issue encountered: field conditions don't match drawings. Resolution: Workaround implemented. Impact: cost impact TBD.,5,Rain,78,39
PRJ-2020-203,285679b4,2021-09-15,M. Chen,Safety Log,Received delivery of VAV boxes - 72 units. Matched PO. Staged at floor 3 staging.,3,Cold,79,45
PRJ-2020-203,41691b77,9/17/21,K. Thompson,Daily Report,Met with drywall foreman re: coordination. Resolved duct routing conflict. Action items: HVAC to relocate diffuser 6 inches east,1,Rain,93,60
PRJ-2020-203,3e120350,2021-09-21,R. Williams,Issue Log,Met with plumbing foreman re: coordination. Scheduled joint walkthrough Friday. Action items: Awaiting revised drawings,5,Clear,80,57
PRJ-2020-203,8fb60a4f,2021-09-22,K. Thompson,Issue Log,Met with electrical foreman re: coordination. Scheduled joint walkthrough Friday. Action items: FP to adjust sprinkler head locations,3,Clear,55,71
PRJ-2020-203,0b314fdb,9/23/21,R. Williams,Issue Log,"Crew arrived 0700. Weather: Hot, 95°F - heat protocol. 16 workers on site. Focus today: insulation west side. Ahead of plan.",5,Rain,63,55
PRJ-2020-203,6053023c,2021-09-27,J. Martinez,Coordination Note,Installed 12 pipe hangers on floor 1. Rework required grid C-4. Inspections needed: pressure test Monday.,0,Hot,61,47
PRJ-2020-203,8b5cd5d4,2021-09-28,R. Williams,Issue Log,TAB contractor on site - balancing FCU loop. Initial readings: all zones balanced. Adjustments: none required.,1,Rain,72,56
PRJ-2020-203,2999109c,2021-09-29,J. Martinez,Safety Log,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 2.",2,Clear,98,58
PRJ-2020-203,93939a36,2021-09-30,R. Williams,Inspection Note,"GC weekly meeting - discussed schedule recovery, material lead times, inspections. Schedule status: critical - recovery plan in place. RFIs pending: 12.",4,Hot,83,40
